entry,Base_SMILES,Base_Name,Ligand_SMILES,Ligand_Name,Solvent_SMILES,Solvent_Name,Concentration,Temp_C,yield
1424,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,4.02
1425,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,8.9
1426,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,26.39
1427,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
1428,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,11.72
1429,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
1430,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,21.94
1431,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,6.44
1432,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,59.82
1433,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
1434,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,5.15
1435,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
1436,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,3.69
1437,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,7.03
1438,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,12.23
1439,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
1440,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,90,10.13
1441,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,90,3.02
1442,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.153,90,9.14
1443,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.153,90,36.97
1444,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.153,90,28.9
1445,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.153,90,0.0
1446,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,90,37.37
1447,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,90,2.29
1448,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.153,90,30.03
1449,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.153,90,2.9
1450,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.153,90,61.09
1451,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.153,90,0.0
1452,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,90,24.55
1453,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,90,3.61
1454,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.153,90,14.72
1455,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.153,90,11.77
1456,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.153,90,43.84
1457,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.153,90,0.0
1458,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,90,31.66
1459,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,90,1.36
1460,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.153,90,23.23
1461,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.153,90,0.97
1462,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.153,90,84.03
1463,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.153,90,0.0
1464,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.153,90,5.7
1465,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.153,90,0.0
1466,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.153,90,5.26
1467,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.153,90,24.05
1468,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.153,90,19.99
1469,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.153,90,0.0
1470,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.153,90,52.2
1471,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.153,90,0.0
1472,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.153,90,14.99
1473,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.153,90,22.3
1474,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.153,90,52.23
1475,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.153,90,0.0
1476,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.153,90,29.45
1477,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.153,90,0.0
1478,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.153,90,16.44
1479,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.153,90,36.32
1480,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.153,90,63.2
1481,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.153,90,0.0
1482,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.153,90,44.4
1483,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.153,90,0.0
1484,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.153,90,18.19
1485,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.153,90,16.91
1486,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.153,90,36.73
1487,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.153,90,0.0
1488,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.153,90,10.04
1489,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1490,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1491,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.153,90,4.39
1492,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.153,90,16.83
1493,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1494,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.153,90,33.6
1495,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1496,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.153,90,5.65
1497,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.153,90,5.68
1498,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.153,90,22.65
1499,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1500,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.153,90,34.6
1501,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1502,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.153,90,4.16
1503,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.153,90,3.38
1504,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.153,90,31.58
1505,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1506,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.153,90,25.64
1507,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1508,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.153,90,9.39
1509,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.153,90,2.77
1510,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.153,90,18.93
1511,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
1512,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,10.66
1513,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1514,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.18
1515,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,6.73
1516,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,16.95
1517,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1518,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,37.3
1519,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1520,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,2.49
1521,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,9.96
1522,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,20.67
1523,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1524,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,40.04
1525,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1526,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,1.65
1527,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,6.77
1528,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,44.22
1529,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1530,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,18.95
1531,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1532,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.93
1533,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,9.32
1534,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,13.02
1535,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.153,90,0.0
1536,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,105,32.04
1537,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,105,3.79
1538,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.153,105,21.77
1539,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.153,105,63.88
1540,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.153,105,87.0
1541,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.153,105,0.0
1542,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,105,64.46
1543,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,105,2.77
1544,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.153,105,72.45
1545,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.153,105,11.68
1546,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.153,105,98.49
1547,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.153,105,0.0
1548,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.153,105,52.56
1549,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.153,105,3.24
