Internal ID,Vendor ID,SMILES,CollectionName,logS
Mol1719,108786180,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,emolecules,1.384263786
Mol1720,290128,c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,emolecules,1.679609572
Mol1721,50282729,Oc1ccccc1NCc1ccccn1,emolecules,1.644241586
Mol1722,50428234,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,emolecules,1.811709027
Mol1723,43207477,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,emolecules,1.12904506
Mol1724,300642067,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,emolecules,1.619093331
Mol1725,132777,Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,emolecules,1.744605875
Mol1726,36951485,Cc1nnc(-c2cccc(C(=O)O)c2)o1,emolecules,1.536432176
Mol1727,31389014,O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,emolecules,1.392696953
Mol1728,43203667,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,emolecules,1.746166964
Mol1729,49356071,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,emolecules,1.508529719
Mol1730,32103356,O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,emolecules,0.63447727
Mol1731,48257407,CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,emolecules,1.430719888
Mol1732,13534140,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.461648568
Mol1733,43243426,Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,emolecules,1.613101517
Mol1734,27408738,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,emolecules,1.723783937
Mol1735,13745784,Cc1cc(Oc2cnccn2)ccc1N,emolecules,1.340444115
Mol1736,11001802,CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,emolecules,0.008600172
Mol1737,43388580,CCc1cnc(CCNc2cncc(Cl)n2)s1,emolecules,1.68115075
Mol1738,709471,Cc1cccc(OCCn2c(N)nc3ccccc32)c1,emolecules,1.592398846
Mol1739,36638297,O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,emolecules,1.329397879
Mol1740,29781681,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,emolecules,0.58546073
Mol1741,481632,O=C(Nc1ccccc1)Nc1ccccc1,emolecules,0.591064607
Mol1742,5849808,Cc1noc(-c2ccccc2C(=O)O)n1,emolecules,1.54740546
Mol1743,53744421,C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,emolecules,0.58546073
Mol1744,24057354,Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1,emolecules,1.498310554
Mol1745,11915833,O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,emolecules,1.633165354
Mol1746,43144048,c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1,emolecules,0.661812686
Mol1747,43568757,CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,emolecules,1.465382851
Mol1748,44572745,CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,emolecules,1.722387094
Mol1749,31314015,O=C(Nc1cccc2cnccc12)c1cccc(F)c1,emolecules,1.677880582
Mol1750,31415571,NCc1ccc(Oc2ccccc2)nc1,emolecules,1.342422681
Mol1751,25743157,O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,emolecules,1.305351369
Mol1752,148373,Nc1cnn(CC(=O)N2CCCCC2)c1,emolecules,1.561339941
Mol1753,148377,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,emolecules,1.73239376
Mol1754,31507575,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,emolecules,1.97482245
Mol1755,211163,Cc1noc(C2CCN(CC(N)=O)CC2)n1,emolecules,1.48784512
Mol1756,33347723,CN(NC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1,emolecules,1.764549719
Mol1757,44195804,COc1cc2c(c(OC)c1OC)CCNC(=O)C2,emolecules,1.695744275
Mol1758,13335623,Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12,emolecules,1.511883361
Mol1759,299973262,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,emolecules,1.716587578
Mol1760,35398784,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.678973376
Mol1761,36625873,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.697665163
Mol1762,25920543,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,emolecules,0.712649702
Mol1763,32382804,Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,emolecules,0.984527313
Mol1764,31941417,COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,emolecules,1.714497409
Mol1765,20463097,CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,emolecules,1.695043659
Mol1766,2918333,O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,emolecules,1.529558673
Mol1767,44583076,CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,emolecules,1.738780558
Mol1768,48289546,O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,emolecules,1.653694795
Mol1769,36912194,O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,emolecules,1.725911632
Mol1770,31933956,O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,emolecules,1.758533422
Mol1771,27421106,O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,emolecules,1.696793085
Mol1772,36920058,O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,emolecules,1.691965103
Mol1773,53794989,CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,emolecules,1.739967697
Mol1774,24009089,CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,emolecules,0.929418926
Mol1775,32051640,CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,emolecules,1.613101517
Mol1776,3613873,Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,emolecules,0.755874856
Mol1777,300480947,Cc1cnn(Cc2cc(F)ccc2F)c1N,emolecules,1.615318657
Mol1778,1530520,CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,emolecules,1.356599436
Mol1779,29692309,O=C(Cn1ccnc1)NCc1ccccc1F,emolecules,1.688063697
Mol1780,48294074,C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1,emolecules,1.867762025
Mol1781,14013478,Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,emolecules,0.462397998
Mol1782,11848563,CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,emolecules,0.695481676
Mol1783,23567667,CC(C)CCNC(=O)c1ccc2ccccc2n1,emolecules,0.862131379
Mol1784,Z57030609,Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,enamineHTS,1.301247089
Mol1785,64087666,Nc1nccc2ccc(-c3cccc(F)c3)cc12,emolecules,0.477121255
Mol1786,29912597,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,emolecules,0.73239376
Mol1787,43239399,COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,emolecules,1.167317335
Mol1788,1523511,c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,emolecules,1.265053789
Mol1789,17208942,Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,emolecules,0.876217841
Mol1790,11984736,CCONC(=O)Cc1coc2c(C)c(C)ccc12,emolecules,1.534026106
Mol1791,36641926,O=C(NCc1cccc(O)c1)Nc1ccccc1F,emolecules,1.561578368
Mol1792,42892471,O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,emolecules,1.67660217
Mol1793,36984206,N#CC1(NC(=O)C2CCCCCC2)CC1,emolecules,1.523095838
Mol1794,48389141,Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,emolecules,1.62930764
Mol1795,158121,CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,emolecules,1.876275589
Mol1796,25833607,CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,emolecules,0.73479983
Mol1797,305998,Cc1nc2cc(C(=O)N3CCc4nc5ccccc5c(=O)n4CC3)ccc2n1C,emolecules,1.827756863
Mol1798,1425817,Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,emolecules,1.672651923
Mol1799,24482363,Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,emolecules,0.903089987
Mol1800,29590270,Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1,emolecules,1.603360924
Mol1801,24068400,Cc1cc(F)ccc1NC(=O)Cn1cncn1,emolecules,1.545925329
Mol1802,44501604,Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,emolecules,1.338456494
Mol1803,18911336,Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,emolecules,1.635282638
Mol1804,15278030,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,emolecules,1.855519156
Mol1805,301138918,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,emolecules,0.278753601
Mol1806,651871,O=C(Nc1ccccn1)c1cccc2ccccc12,emolecules,1.547282308
Mol1807,11843268,O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,emolecules,1.735199548
Mol1808,43241188,CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1,emolecules,1.704150517
Mol1809,33306737,CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,emolecules,1.606596309
Mol1810,24023919,O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1,emolecules,0.531478917
Mol1811,32148661,Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,emolecules,0.602059991
Mol1812,114311622,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,emolecules,0.367355921
Mol1813,43062484,CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,emolecules,1.251881455
Mol1814,32442245,Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,emolecules,0.701567985
Mol1815,48286812,CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,emolecules,1.803525396
Mol1816,39607578,CC1(C(=O)O)CCN(Cc2ccccc2)CC1,emolecules,1.652633068
Mol1817,49654440,CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,emolecules,1.56549363
Mol1818,49170720,COc1ncc(-c2cccc(N(C)C)c2)c(OC)n1,emolecules,1.396199347
Mol1819,98851007,O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,emolecules,1.792741786
Mol1820,31873288,O=C(NCCc1cccc2cccnc12)C1CCCCC1,emolecules,1.620136055
Mol1821,3679689,CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,emolecules,0.086359831
Mol1822,211165,Cc1nc(C2CCN(CC(N)=O)CC2)no1,emolecules,1.787956123
Mol1823,249327,CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,emolecules,1.920645001
Mol1824,43609942,O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1,emolecules,0.643452676
Mol1825,30235118,CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,emolecules,0.742725131
Mol1826,36912024,COc1ccc(N)cc1N1CCOC1=O,emolecules,1.508395033
Mol1827,31593140,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],emolecules,1.103803721
Mol1828,44786295,COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,emolecules,1.482158695
Mol1829,31987284,COc1ncccc1NC(=O)c1cccc(C)n1,emolecules,1.378034322
Mol1830,48765010,O=C(NCc1ccc(O)cc1)Nc1ccncc1F,emolecules,1.577836341
Mol1831,44388966,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,emolecules,1.324488233
Mol1832,29983738,NC(=O)CN1CCC(CCc2ccccc2)CC1,emolecules,1.616265405
Mol1833,13470326,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,emolecules,0.389166084
Mol1834,27411338,COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,emolecules,1.666705136
Mol1835,30429483,Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,emolecules,1.680335513
Mol1836,44556723,COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,emolecules,1.642860053
Mol1837,11997363,c1nc(Nc2ccc3c(c2)OCCCO3)c2sccc2n1,emolecules,1.707229419
Mol1838,1365625,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,emolecules,1.103119254
Mol1839,35765805,CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,emolecules,1.897682062
Mol1840,31248478,COCc1ccc(-c2nc3c([nH]2)c(C)nn3C2CCCCC2)o1,emolecules,1.579326204
Mol1841,32030866,N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,emolecules,0.57054294
Mol1842,168943,COCc1nc(C2CCN(CCO)CC2)no1,emolecules,1.557507202
Mol1843,27399139,CN(CCC#N)Cc1cc(C#N)ccc1F,emolecules,1.496929648
Mol1844,31856887,Cc1cccnc1NC(=O)CCc1ccc(F)cc1,emolecules,1.580468784
Mol1845,42850492,COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,emolecules,0.498310554
Mol1846,341502,CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,emolecules,1.859738566
Mol1847,1937768,CC(=O)N1c2ccccc2C[C@H]1C(=O)O,emolecules,1.525951341
Mol1848,Z2894086919,C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,enamineHTS,1.422835969
Mol1849,16659955,O=C(Nc1cc(Cl)ccc1Cl)c1cccc(N2CCCC2=O)c1,emolecules,1.541953474
Mol1850,48348017,Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,emolecules,1.856608068
Mol1851,16772089,Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,emolecules,1.776846409
Mol1852,1933679,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,emolecules,1.706290957
Mol1853,49297131,COc1ccc(CN(C)c2ncncc2Br)cc1O,emolecules,1.74530906
Mol1854,45769340,O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,emolecules,1.743509765
Mol1855,35736059,COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,emolecules,1.004751156
Mol1856,43125801,Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1,emolecules,1.410608543
Mol1857,46063745,COc1ccc(CCCNc2nnc(C)o2)cc1,emolecules,1.405517107
Mol3057,324053897,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,emolecules,-0.15490196
Mol3058,324071116,N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,emolecules,1.820201459
Mol3067,15987806,CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,emolecules,1.64246452
Mol3068,316754033,COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,emolecules,-1.0
Mol3069,139727,NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,emolecules,1.799340549
Mol3070,474380,CC(=O)Nc1ccc(O)cc1,emolecules,1.442479769
Mol3084,5466232,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccccc2)s1,emolecules,-0.045757491
Mol3085,300626032,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,emolecules,-0.698970004
Mol3087,324058573,N#Cc1ccc(NS(=O)(=O)c2c[nH]c3nc(Cl)ccc23)c(F)c1,emolecules,1.117271296
Mol3089,3546237,O=C(Cc1ccc2c(c1)CCCC2)Nc1ccc(-n2cnnn2)cc1,emolecules,-0.022276395
Mol3090,LN01305977,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,labnetworkBB,1.183839037
Mol3091,313833267,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,emolecules,1.556423121
Mol3092,32176418,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,emolecules,-0.455931956
Mol3117,1521515,COc1ccc(-c2nn3c(-c4ccco4)nnc3c3ccccc23)cc1,emolecules,-0.744727495
Mol3118,43021930,CCCCOc1ccccc1-c1cc(C(=O)NCc2ccccc2C)[nH]n1,emolecules,-0.585026652
Mol3119,35695446,O=C(Nc1ccc(Cl)cn1)C1(c2cccc(Cl)c2)CC1,emolecules,-0.48148606
Mol3120,36747881,Cc1cccc(NC2CCN(C(=O)OC(C)(C)C)CC2)c1,emolecules,-0.070581074
Mol3121,27042311,COc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,emolecules,-0.346787486
Mol3122,25835159,O=C1N=C(N2CCN(c3ccccc3)CC2)S/C1=C\c1ccc(O)cc1O,emolecules,-0.070581074
Mol3123,95699457,O=C1N=C(N2CCCCN2)S/C1=C\c1ccc(F)cc1O,emolecules,-0.045757491
Mol3124,3112768,N#Cc1ccc(COc2cnc3ccccc3n2)cc1,emolecules,-0.721246399
Mol3125,4731245,COc1ccc(C(=O)Nc2cc(-c3ccc(F)c(F)c3)no2)cc1,emolecules,-0.455931956
Mol3126,11326025,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,emolecules,-0.657577319
Mol3127,85147600,CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1,emolecules,1.58591171
Mol3128,11826916,Nc1nc2c3ccccc3oc2c2ccccc12,emolecules,-0.602059991
Mol3129,7683299,COc1ccccc1N1CCN(c2nc(-c3ccc(C)cc3)cc(=O)[nH]2)CC1,emolecules,-0.698970004
Mol3130,3473190,c1ccc(Cc2ccccc2-c2nnc(-c3cccnc3)o2)cc1,emolecules,-0.657577319
Mol3131,60174709,Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,emolecules,-0.397940009
Mol3132,1548054,Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1,emolecules,-0.677780705
Mol3133,29676888,N#C/C(=C\c1cnn(Cc2ccccc2)c1)c1nc2cc(Cl)ccc2c(=O)[nH]1,emolecules,-0.769551079
Mol3134,50282751,CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,emolecules,-0.013228266
Mol3135,49205553,O=C1/C(=C2/CCCCCN2)C(Nc2ccccc2)=NN1c1ccccc1,emolecules,-0.26760624
Mol3136,31348116,Fc1cccc(Cn2nnc(-c3ccccc3)n2)c1F,emolecules,-1.0
Mol3137,29703212,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,emolecules,-0.387216143
Mol3138,45712854,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,emolecules,-0.346787486
Mol3139,44554243,CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1,emolecules,-0.657577319
Mol3140,43423042,COc1ccc(C(C)(C)C)cc1NC(=O)C1(C#N)CCCC1,emolecules,-0.522878745
Mol3141,6922052,CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1,emolecules,-0.602059991
Mol3142,31326902,Cc1cc(F)ccc1NC(=O)c1cccc2cccnc12,emolecules,-0.356547324
Mol3143,1590696,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,emolecules,-0.397940009
Mol3144,13509338,Cc1cc(C)c(NC(=O)Cn2nnn(-c3cccs3)c2=O)c(C)c1,emolecules,-0.113509275
Mol3145,2500471,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1,emolecules,-0.552841969
Mol3146,17125201,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,emolecules,-0.522878745
Mol3147,1069906,Cc1oc2cc(OCC(=O)Nc3nccs3)ccc2c(=O)c1Oc1ccc(F)cc1,emolecules,-0.301029996
Mol3148,89940865,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,emolecules,-0.148741651
Mol3149,44811452,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,emolecules,-0.187086643
Mol3150,36516782,FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH]2)cc1,emolecules,-0.455931956
Mol3151,32611176,CCOC(=O)C1CCN(C(=O)c2cc3occc3c(Nc3ccc(F)cc3)n2)CC1,emolecules,-0.055517328
Mol3152,1545812,Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(c2)OCO3)c(C)c1-n1cnnn1,emolecules,1.2509077
Mol3153,45657759,O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,emolecules,-0.180456064
Mol3154,4759628,COc1ccccc1N1CCN(c2nc(-c3ccc(F)cc3)cc(=O)[nH]2)CC1,emolecules,-0.698970004
Mol3155,104389046,Cc1cc(NC(=O)Cn2nc(C3CC3)ccc2=O)ccc1Cl,emolecules,-0.065501549
Mol3156,50282148,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,emolecules,-0.045757491
Mol3157,2017461,O=C(Nc1ccccc1)Nc1ccc(OC(F)(F)F)cc1,emolecules,-0.096910013
Mol3158,17120607,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,emolecules,-0.602059991
Mol3159,31362621,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,emolecules,-0.823908741
Mol3160,2266063,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,emolecules,-0.283996656
Mol3161,33351514,Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1,emolecules,-0.214670165
Mol3162,30426287,O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCc2ccccc21,emolecules,0.762678564
Mol3163,36986676,CN(C(=O)OC(C)(C)C)c1ccc2ccccc2n1,emolecules,-0.552841969
Mol3164,35281979,Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,emolecules,1.67651071
Mol3165,4338859,c1ccc2c(c1)nnn2Cc1ccc2c(c1)OCO2,emolecules,-0.017728767
Mol3166,207509,O=C(CCOc1ccccc1)N1CCCC(c2n[nH]cc2-c2ccc(Cl)cc2)C1,emolecules,-0.096910013
Mol3167,5514558,O=C(Nc1ccccc1)c1sc(N2CCOCC2)nc1-c1ccccc1,emolecules,-0.585026652
Mol3168,49265702,O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,emolecules,1.623042434
Mol3169,3110901,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1,emolecules,-0.37675071
Mol3170,16219171,Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,emolecules,-0.48148606
Mol3171,89942329,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,emolecules,-0.744727495
Mol3172,7687079,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)cnc23)cc1OC,emolecules,-0.721246399
Mol3173,412756,COc1ccc(-c2nnc3nn(C)c(=O)n3c2-c2ccc(OC)cc2)cc1,emolecules,-0.602059991
Mol3174,3573849,COc1ccc(-c2csc(CC(N)=O)n2)cc1,emolecules,1.495544338
Mol3175,26239500,CNC(=O)c1ccc(/C=C/c2nc3cc(Cl)ccc3o2)cc1,emolecules,-0.119186408
Mol3176,1530850,CCOC(=O)c1ccc(OCC(=O)c2c[nH]c3ccccc23)cc1,emolecules,-0.161150909
Mol3177,3301248,Cc1cnc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)s1,emolecules,-0.677780705
Mol3178,316762184,COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(Cl)cccc3Cl)c1C2=O,emolecules,-0.537602002
Mol3179,43495449,O=c1[nH]c2nc(N3CCc4ccccc4C3)ncc2c(=O)n1-c1ccccc1,emolecules,-0.698970004
Mol3180,11480136,COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,emolecules,-0.091514981
Mol3181,43068693,COCc1noc(-c2ccc(-c3cc(C)cc(C)c3)nc2)n1,emolecules,-0.677780705
Mol3182,36989933,Oc1cccc(/C=C/c2nc3ccccc3o2)c1,emolecules,-0.15490196
Mol3183,84836387,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,emolecules,-0.721246399
Mol3184,50285533,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,emolecules,-0.522878745
Mol3185,64016648,CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1,emolecules,-0.455931956
Mol3186,7695671,Cc1cccc(OCC(=O)Nc2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)c1,emolecules,-0.387216143
Mol3187,31855457,Cc1ccc(-c2csc(CC(N)=O)n2)cc1C,emolecules,1.55448916
