ligand_id,SMILES,dG_bind,dG_bind_err
7373,COC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N)cc2Cl)c(F)cn1,-0.482,0.452
7374,Cc1cnc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc1,2.108,0.466
7375,Cc1nccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,-6.44,0.463
7376,CCC(=O)Nc1cc(NC(=O)c2cc(N)ccc2Cl)c(F)cn1,12.405,0.439
7377,COc1ccccc1C(=O)Nc1ccnc(NC(=O)CC#N)c1,7.909,0.45
7378,Cc1nc(Cl)cc(Nc2cc(NC(=O)c3cccc(N)c3)ccn2)n1,6.894,0.464
7379,COc1c(F)cccc1C(=O)Nc1ccnc(NC(C)=O)c1,9.781,0.447
7380,CC(C)CC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2F)c(F)cn1,10.687,0.46
7381,CNC(=O)Nc1cc(NC(=O)c2c(Cl)cc(C)cc2Cl)c(F)cn1,3.47,0.457
7382,Cc1cc(Cl)ccc1C(=O)Nc1cc(Nc2ccccn2)ncc1F,13.349,0.46
7383,COc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)Nc2ccccn2)c1,2.896,0.486
7384,COc1cccc(F)c1C(=O)Nc1ccnc(NC(C)=O)c1,6.414,0.445
7385,NC(=O)c1ccc(Nc2cc(NC(=O)c3c(Cl)cccc3Br)c(F)cn2)nc1,0.818,0.486
7386,O=C(Nc1cc(NC(=O)c2cc(F)ccc2Cl)c(F)cn1)c1ccon1,-4.353,0.449
7387,Cc1c(Cl)cccc1C(=O)Nc1cc(Nc2ncccn2)ncc1F,10.087,0.467
7388,Cc1cc(C)nc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)n1,5.957,0.47
7389,CCNC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2Cl)c(F)cn1,-8.421,0.453
7390,O=C(CO)Nc1cc(NC(=O)c2cc(F)ccc2Cl)c(F)cn1,-9.475,0.434
7391,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cc(CF)cc2Cl)c(F)cn1,15.055,0.471
7392,COc1cc(Cl)c(C(=O)Nc2cc(NC(C)=O)ncc2F)c(Cl)c1,3.351,0.468
7393,Cc1ccc(C(=O)Nc2cc(Nc3ccccn3)ncc2F)c(Cl)c1,-0.249,0.467
7394,Cc1c(N)cccc1C(=O)Nc1ccnc(NC(=O)Oc2ccccc2)c1,11.691,0.479
7395,O=C(Cc1ccccc1)Nc1cc(NC(=O)c2ccc(Cl)cc2F)c(F)cn1,7.032,0.481
7396,Cc1cccc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)c(F)cn2)n1,-1.242,0.472
7397,Cc1nccc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)c(F)cn2)n1,-6.436,0.465
7398,Cc1nc(Cl)cc(Nc2cc(NC(=O)c3cccc(F)c3F)ccn2)n1,-2.656,0.461
7399,COc1ccc(F)cc1C(=O)Nc1ccnc(NC(=O)Nc2ccccn2)c1,7.985,0.487
7400,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(C(C)=O)cc2Cl)c(F)cn1,13.328,0.481
7401,COc1ccccc1C(=O)Nc1ccnc(NC(=O)NC(C)C)c1,8.184,0.467
7402,O=C(Nc1cc(Nc2ccncc2)ncc1F)c1ccc(O)cc1Cl,-11.197,0.458
7403,Nc1c(Cl)cccc1C(=O)Nc1cc(NC(=O)C(F)F)ncc1F,14.447,0.446
7404,O=C(Nc1ccnc(Nc2ccnc(CO)n2)c1)c1c(F)ccc(F)c1Cl,-10.99,0.48
7405,CC(C)C(=O)Nc1cc(NC(=O)c2cc(N)ccc2Cl)c(F)cn1,-4.039,0.455
7406,COc1ccc(Nc2cc(NC(=O)c3c(Cl)cccc3OC)c(F)cn2)nc1,7.243,0.489
7407,Cc1ccnc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)n1,3.645,0.461
7408,O=C(Nc1cc(NCC2CC2)ncc1F)c1c(F)ccc(F)c1Cl,7.539,0.436
7409,N#Cc1ccc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)nc1,-6.088,0.468
7410,O=C(Nc1cc(Nc2ccccc2)ncc1F)c1cc(O)ccc1Cl,-11.828,0.455
7411,COc1cccc(C(=O)Nc2ccnc(NC(=O)Nc3ccccn3)c2)c1F,6.263,0.491
7412,N#CCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(Cl)cc2Cl)c(F)cn1,3.151,0.466
7413,Nc1cccc(Cl)c1C(=O)Nc1cc(Nc2cccnn2)ncc1F,-8.163,0.453
7414,Cc1cccc(Cl)c1C(=O)Nc1cc(Nc2ncc(F)cc2F)ncc1F,6.004,0.465
7415,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(CF)cc2Cl)c(F)cn1,12.776,0.466
7416,Nc1cccc(Nc2cc(NC(=O)c3c(Cl)cccc3Br)c(F)cn2)n1,8.714,0.469
7417,CC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2C)c(F)cn1,12.095,0.444
7418,COc1ccc(C(=O)Nc2ccnc(NC(=O)Nc3ccccn3)c2)c(C)c1,13.535,0.501
7419,CC(C)CC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N)cc2Cl)c(F)cn1,1.408,0.476
7420,CC(C)OC(=O)Nc1cc(NC(=O)c2cc(Cl)ccc2Cl)c(F)cn1,-4.267,0.462
7421,Nc1ccc(Cl)c(C(=O)Nc2cc(NC(=O)C(F)F)ncc2F)c1,-6.488,0.444
7422,CNC(=O)c1ccc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc1,-9.177,0.494
7423,COc1ccc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc1,-5.305,0.476
7424,CN(C)c1ccc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc1,-0.929,0.487
7425,Cc1ccnc(Nc2cc(NC(=O)c3ccc(Cl)cc3F)c(F)cn2)c1,8.788,0.469
7426,Cc1cc(C)nc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)n1,3.222,0.469
7427,Cc1c(F)cccc1C(=O)Nc1ccnc(Nc2cc(CO)ccn2)c1,5.542,0.47
7428,COc1ccc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc1,0.271,0.475
7429,Cc1ccnc(Nc2cc(NC(=O)c3cc(Cl)ccc3F)c(F)cn2)c1,1.512,0.464
7430,COc1ccccc1C(=O)Nc1ccnc(NC(=O)OC(C)C)c1,10.464,0.465
7431,CCNC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2F)c(F)cn1,1.679,0.45
7432,Cc1cnc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc1,2.363,0.461
7433,CCOC(=O)Nc1cc(NC(=O)c2cc(Cl)ccc2Cl)c(F)cn1,-7.906,0.453
7434,O=C(Nc1cc(NC(=O)C2CCCO2)ncc1F)c1cc(F)ccc1F,2.482,0.459
7435,O=C(Nc1cc(Nc2ccncc2)ncc1F)c1cccc(O)c1Cl,-9.939,0.456
7436,CCC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2N)c(F)cn1,8.469,0.446
7437,CC(=O)c1cc(Cl)c(C(=O)Nc2cc(NC(=O)CF)ncc2F)c(Cl)c1,14.353,0.479
7438,Cc1cncc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)c(F)cn2)n1,-0.361,0.471
7439,Nc1ccc(Cl)c(C(=O)Nc2cc(NC(=O)CF)ncc2F)c1,-7.515,0.442
7440,CC(=O)c1cc(Cl)c(C(=O)Nc2cc(Nc3ncccn3)ncc2F)c(Cl)c1,15.477,0.498
7441,Cc1cc(O)ccc1C(=O)Nc1ccnc(NC(=O)Oc2ccccc2)c1,2.266,0.481
7442,CC(C)CC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2)c(F)cn1,14.443,0.457
7443,CN(C)c1cccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,-2.892,0.489
7444,O=C(Nc1cc(Nc2ncccn2)ncc1F)c1c(Cl)cc(CF)cc1Cl,20.259,0.477
7445,O=C(CO)Nc1cc(NC(=O)c2cc(Cl)ccc2Cl)c(F)cn1,-8.328,0.444
7446,Cc1cncc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,1.863,0.464
7447,CC(C)NC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N)cc2Cl)c(F)cn1,-1.04,0.475
7448,Cc1ccnc(Nc2cc(NC(=O)c3ccc(Cl)cc3C)c(F)cn2)c1,9.052,0.474
7449,COC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2Cl)c(F)cn1,1.014,0.445
7450,O=C(Nc1cc(NC(=O)C(CO)CO)ncc1F)c1c(Cl)cc(Cl)cc1Cl,9.327,0.484
7451,COC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2)c(F)cn1,1.726,0.435
7452,CC(C)NC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2F)c(F)cn1,5.292,0.459
7453,COc1cccc(C(=O)Nc2ccnc(NC(C)=O)c2)c1F,3.5,0.45
7454,CC(C)NC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2Cl)c(F)cn1,-0.148,0.47
7455,Cc1cc(Cl)c(C(=O)Nc2cc(Nc3ccnc(C)n3)ncc2F)c(Cl)c1,5.422,0.482
7456,Cc1cnc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)cn1,0.862,0.465
7457,Cc1cc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc(Cl)n1,-12.691,0.472
7458,CCNC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2)c(F)cn1,1.486,0.444
7459,COc1c(Cl)cccc1C(=O)Nc1cc(NC(C)=O)ncc1F,4.367,0.457
7460,Cc1cnc(Nc2cc(NC(=O)c3cc(Cl)ccc3Cl)c(F)cn2)cn1,-1.656,0.469
7461,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(C(=O)N(C)C)cc2Cl)c(F)cn1,0.927,0.509
7462,CN(C)C(=O)c1ccc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc1,-6.111,0.509
7463,O=C(Nc1cc(NC(=O)c2ccccn2)ccn1)NC1CC(O)C1,6.947,0.462
7464,NC(=O)c1cccc(Nc2cc(NC(=O)c3ccc(Cl)cc3Cl)c(F)cn2)n1,-1.501,0.488
7465,COCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(Cl)cc2Cl)c(F)cn1,10.723,0.469
7466,O=C(Nc1ccnc(Nc2ccc(CO)cn2)c1)c1c(F)ccc(F)c1Cl,-4.035,0.474
7467,Cc1cc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)ncn1,-3.771,0.465
7468,Cc1cccc(Nc2cc(NC(=O)c3cc(F)ccc3Cl)c(F)cn2)n1,-2.785,0.47
7469,Cc1ccnc(Nc2cc(NC(=O)c3cccc(F)c3Cl)c(F)cn2)c1,-4.328,0.465
7470,Nc1c(Cl)cccc1C(=O)Nc1cc(NC(=O)CF)ncc1F,11.235,0.445
7471,CN(C)c1nccc(Nc2cc(NC(=O)c3c(F)ccc(F)c3Cl)ccn2)n1,-10.161,0.493
7472,COc1cccc(C(=O)Nc2ccnc(NC(=O)Nc3cccnc3)c2)c1,2.013,0.483
7473,CCNC(=O)Nc1cc(NC(=O)c2c(Cl)cc(N)cc2Cl)c(F)cn1,-4.029,0.465
7474,Nc1ccc(Cl)c(C(=O)Nc2cc(Nc3ccncn3)ncc2F)c1,-12.602,0.457
7475,Cc1c(F)cccc1C(=O)Nc1ccnc(NC(=O)Nc2cccnc2)c1,-0.851,0.482
7476,COC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2Cl)c(F)cn1,10.411,0.449
7477,CN(C)c1cncc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)n1,-3.374,0.491
7478,COC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2F)c(F)cn1,3.836,0.437
7479,COc1ccccc1C(=O)Nc1ccnc(Nc2cncc(C)n2)c1,17.036,0.473
7480,CC(=O)c1cc(Cl)c(C(=O)Nc2cc(NC(=O)C(C)C)ncc2F)c(Cl)c1,21.424,0.487
7481,COc1cccc(C(=O)Nc2ccnc(NC(=O)Nc3ccccn3)c2)c1C,6.581,0.503
7482,Cc1cc(Nc2cc(NC(=O)c3cccc(N)c3)ccn2)nc(Cl)n1,6.126,0.464
7483,COc1cccc(C(=O)Nc2ccnc(Nc3cc(CO)ccn3)c2)c1,8.246,0.473
7484,CC(C)OC(=O)Nc1cc(NC(=O)c2cc(F)ccc2Cl)c(F)cn1,-8.911,0.46
7485,CSCC(=O)Nc1cc(NC(=O)c2c(Cl)cc(Cl)cc2Cl)c(F)cn1,1.109,0.472
7486,COc1ccc(Cl)cc1C(=O)Nc1cc(Nc2ccncc2)ncc1F,-15.645,0.471
7487,COc1ccc(F)c(C(=O)Nc2cc(NC(=O)C3CCOC3)ncc2F)c1,8.745,0.473
7488,CC(=O)NCC1CC1C(=O)Nc1cc(NC(=O)c2cccc(C)c2F)c(F)cn1,11.978,0.505
7489,CCc1cc(Nc2cc(NC(=O)c3ccccc3Cl)ccn2)nc(NC(C)CO)n1,-10.535,0.522
7490,CCc1cc(Nc2cc(NC(=O)c3ccccc3Cl)ccn2)nc(NCCO)n1,-1.51,0.515
7491,Cc1cc(Nc2cc(NC(=O)c3ccccc3Cl)ccn2)nc(NC(C)(C)CO)n1,-6.836,0.526
7492,CC(O)c1cc(Cl)c(C(=O)Nc2cc(NC(=O)NC3CCC3)ncc2F)c(Cl)c1,10.894,0.51
7493,COc1ccc(C(=O)Nc2cc(NC(=O)C3CC3C#N)ncc2F)c(F)c1,-4.045,0.475
7494,CCc1cc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc(NC2CC2)n1,-12.008,0.513
7495,COc1ccc(C(=O)Nc2cc(NC(=O)C3CC3(C)C)ncc2F)c(C)c1,8.485,0.492
7496,COc1cccc(C(=O)Nc2cc(NC(=O)C3COC3)ncc2F)c1C,13.504,0.476
7497,CC(=O)NCC1CC1C(=O)Nc1cc(NC(=O)c2c(C)cccc2F)c(F)cn1,5.736,0.503
7498,COc1cc(F)ccc1C(=O)Nc1cc(NC(=O)C2CC2C#N)ncc1F,1.29,0.472
7499,CCc1cc(Nc2cc(NC(=O)c3c(Cl)cccc3OC)ccn2)nc(NC)n1,0.708,0.509
7500,CC(=O)NCC1CC1C(=O)Nc1cc(NC(=O)c2c(F)cccc2Br)c(F)cn1,-0.456,0.502
7501,Cc1ccc(O)cc1C(=O)Nc1cc(NC(=O)C2CC(O)C2)ncc1F,-0.446,0.47
7502,O=C(Nc1cc(Nc2cnn(C3CCOCC3)c2)ncc1F)c1c(F)cccc1Cl,-18.823,0.498
7503,COc1cccc(C(=O)Nc2cc(NC(=O)C3CC(=O)C3)ncc2F)c1C,13.715,0.484
7504,Cc1cc(Nc2cc(NC(=O)c3c(F)cccc3Cl)c(F)cn2)nc(N2CCC2)n1,-21.807,0.504
7505,C=Cc1cc(Cl)c(C(=O)Nc2cc(NC(=O)NC3CC(O)C3)ncc2F)c(Cl)c1,-2.332,0.505
7506,COc1cccc(C)c1C(=O)Nc1cc(NC(=O)C2COC2)ncc1F,-2.007,0.467
7507,COc1cc(C)ccc1C(=O)Nc1cc(NC(=O)C2CC2C)ncc1F,21.91,0.482
7508,COc1ccc(C(=O)Nc2cc(NC(=O)C3CC3C)ncc2F)c(C)c1,0.873,0.478
7509,Cc1cc(Nc2cc(NC(=O)c3ccccc3Cl)ccn2)nc(NCC(C)O)n1,-12.612,0.515
7510,Cc1cc(Nc2cc(NC(=O)c3c(N)cccc3Cl)c(F)cn2)nc(C2CC2)n1,-15.194,0.495
7511,Cc1cc(Nc2cc(NC(=O)c3c(C)cccc3Cl)c(F)cn2)nc(C2CC2)n1,-6.738,0.502
7512,O=C(Nc1cc(Nc2cnn(C3CCOCC3)c2)ncc1F)c1ccccc1Cl,-21.253,0.5
7513,COc1cccc(C)c1C(=O)Nc1cc(NC(=O)C2CC(=O)C2)ncc1F,-6.967,0.474
7514,Nc1ccc(C(=O)Nc2ccnc(Nc3cc(N4CCOCC4)ncn3)c2)c(Cl)c1,-1.512,0.516
7515,CC(=O)NCC1CC1C(=O)Nc1cc(NC(=O)c2cccc(C)c2C)c(F)cn1,8.657,0.51
7516,COc1ccc(F)c(C(=O)Nc2cc(NC(=O)C3CC3C#N)ncc2F)c1,13.088,0.468
7517,CC(O)Cn1cc(Nc2cc(NC(=O)c3c(F)cccc3Cl)ccn2)cn1,-6.979,0.483
7518,COc1ccc(C(=O)Nc2cc(NC(=O)C3CCOC3)ncc2F)c(F)c1,9.011,0.479
7519,CC(O)Cn1cc(Nc2cc(NC(=O)c3c(N)cccc3Cl)ccn2)cn1,5.146,0.49
7520,Cc1cc(Cl)c(C(=O)Nc2cc(NC(=O)NC3CC(O)C3)ncc2F)c(Cl)c1,5.236,0.496
7521,COc1cc(F)ccc1C(=O)Nc1cc(NC(=O)C2CC2CO)ncc1F,-7.293,0.477
7522,Nc1cccc(C(=O)Nc2ccnc(Nc3cc(N4CCOCC4)ncn3)c2)c1Cl,-4.16,0.514
7523,COc1ccc(F)cc1C(=O)Nc1cc(NC(=O)C2CC2CO)ncc1F,-9.883,0.473
7524,Cc1c(O)cccc1C(=O)Nc1cc(NC(=O)C2CC2(C)C)ncc1F,7.11,0.474
7525,Cc1c(O)cccc1C(=O)Nc1cc(NC(=O)C2CC2C)ncc1F,3.95,0.464
7526,Cc1cc(Nc2cc(NC(=O)c3ccccc3Cl)c(F)cn2)nc(N2CCC2)n1,-19.405,0.502
7527,Cc1cccc(C(=O)Nc2cc(NC(=O)C3CC3CO)ncc2F)c1N,9.569,0.472
7528,CC(C)CC(=O)Nc1cc(NC(=O)c2ccccc2F)ccn1,10.085,0.448
7529,Cc1cccc(C(=O)Nc2ccnc(NC(=O)NCc3ccccc3)c2)c1C,14.503,0.503
7530,O=C(Nc1cc(Nc2ncccn2)ncc1F)c1cc(Cl)ccc1F,6.903,0.45
7531,CC(=O)Nc1cc(NC(=O)c2c(C)cccc2F)ccn1,4.784,0.438
7532,O=C(Nc1cc(Nc2cccnn2)ncc1F)c1cc(Cl)ccc1Cl,-10.867,0.458
7533,CC(C)C(=O)Nc1cc(NC(=O)c2ccc(F)cc2Cl)c(F)cn1,2.633,0.447
7534,O=C(NCc1ccccc1)Nc1cc(NC(=O)c2ccc(F)cc2)ccn1,13.668,0.483
7535,COc1ccc(Nc2cc(NC(=O)c3c(F)cccc3F)ccn2)nc1,2.645,0.469
7536,O=C(Nc1cc(Nc2ncccn2)ncc1F)c1ccc(Cl)cc1F,2.808,0.455
7537,COc1ccc(Nc2cc(NC(=O)c3c(C)cccc3C)ccn2)nc1,15.016,0.481
7538,CC(C)NC(=O)Nc1cc(NC(=O)c2ccccc2F)ccn1,0.211,0.446
7539,O=C(Nc1cc(NC(=O)c2c(F)cccc2F)c(F)cn1)NC1CCC1,-1.324,0.459
7540,O=C(NCc1ccccc1)Nc1cc(NC(=O)c2c(F)cccc2F)ccn1,-5.633,0.484
7541,Cc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)COCc2ccccc2)c1,9.554,0.509
7542,O=C(CF)Nc1cc(NC(=O)c2ccc(F)cc2Cl)c(F)cn1,6.884,0.44
7543,C=Cc1cc(Cl)c(C(=O)Nc2cc(Nc3cnccn3)ncc2F)c(Cl)c1,15.06,0.482
7544,CNC(=O)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,-6.137,0.445
7545,CCOC(=O)Nc1cc(NC(=O)c2c(C)cccc2C)ccn1,15.206,0.454
7546,Cc1cccc(C(=O)Nc2ccnc(Nc3cc(CO)ccn3)c2)c1C,15.318,0.481
7547,Cc1ccc(F)cc1C(=O)Nc1ccnc(NC(=O)Cc2ccccc2)c1,11.096,0.475
7548,Cc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)CC#N)c1,11.302,0.453
7549,CC(=O)Nc1cc(NC(=O)c2cccc(F)c2Cl)c(F)cn1,9.091,0.441
7550,CC(C)OC(=O)Nc1cc(NC(=O)c2ccccc2N)ccn1,15.243,0.446
7551,Cc1ccc(N)c(C(=O)Nc2ccnc(NC(=O)Cc3ccccc3)c2)c1,24.612,0.479
7552,O=C(Nc1cccnc1)Nc1cc(NC(=O)c2cccc(O)c2)ccn1,-1.309,0.472
7553,Cc1cnc(Nc2cc(NC(=O)c3cccc(F)c3)ccn2)cn1,14.53,0.451
7554,COc1ccccc1C(=O)Nc1ccnc(Nc2cccc(N)n2)c1,13.143,0.469
7555,CSCC(=O)Nc1cc(NC(=O)c2c(C)cccc2C)ccn1,14.136,0.462
7556,COc1ccc(C(=O)Nc2ccnc(NC(=O)C(F)F)c2)cc1,23.375,0.449
7557,Cc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)Cc2ccccc2)c1,9.369,0.477
7558,O=C(Nc1cc(NC(=O)c2ccccc2F)c(F)cn1)NC1CC1,1.24,0.445
7559,Cc1cccc(C)c1C(=O)Nc1ccnc(NC(=O)OC(C)C)c1,11.198,0.461
7560,O=C(Nc1ccnc(Nc2cc(CO)ccn2)c1)c1ccccc1F,8.196,0.465
7561,O=C(Nc1cc(Nc2ncccn2)ncc1F)c1cccc(F)c1Cl,-0.898,0.449
7562,CNC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2)c(F)cn1,3.069,0.439
7563,CCOC(=O)Nc1cc(NC(=O)c2c(F)cccc2F)ccn1,-5.448,0.441
7564,CC(C)C(=O)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,9.59,0.46
7565,O=C(Nc1cc(Nc2cccnn2)ncc1F)c1cc(F)ccc1Cl,-9.177,0.449
7566,Nc1ccccc1C(=O)Nc1ccnc(NC(=O)NCc2ccccc2)c1,12.176,0.486
7567,Cc1cccc(C(=O)Nc2ccnc(NC(=O)Cc3ccccc3)c2)c1F,16.272,0.481
7568,CCNC(=O)Nc1cc(NC(=O)c2cccc(F)c2)ccn1,-2.001,0.437
7569,Cc1ccccc1C(=O)Nc1ccnc(NC(=O)CC(C)C)c1,11.539,0.457
7570,O=C(Nc1ccnc(Nc2cc(CO)ccn2)c1)c1cccc(F)c1,6.94,0.46
7571,Cc1cccc(C(=O)Nc2ccnc(NC(=O)Nc3ccccn3)c2)c1F,4.66,0.483
7572,Nc1cccc(Nc2cc(NC(=O)c3cccc(Cl)c3)c(F)cn2)n1,5.87,0.457
7573,Nc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)CF)c1,12.866,0.433
7574,CC(C)OC(=O)Nc1cc(NC(=O)c2c(F)cccc2F)ccn1,-1.246,0.448
7575,Cc1c(N)cccc1C(=O)Nc1ccnc(NC(=O)Cc2ccccc2)c1,19.468,0.482
7576,COc1cccc(C)c1C(=O)Nc1ccnc(Nc2ccncc2)c1,6.548,0.471
7577,O=C(Nc1cc(NC(=O)c2cccnc2)c(F)cn1)NC1CCC1,5.585,0.452
7578,CC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2F)c(F)cn1,6.044,0.44
7579,O=C(Nc1cccnc1)Nc1cc(NC(=O)c2c(F)ccc(F)c2Cl)c(F)cn1,-4.507,0.479
7580,Nc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)C(F)F)c1,12.425,0.435
7581,CSCC(=O)Nc1cc(NC(=O)c2c(F)cccc2F)ccn1,-0.764,0.445
7582,CC(C)NC(=O)Nc1cc(NC(=O)c2cccc(N)c2)ccn1,9.937,0.449
7583,CSCC(=O)Nc1cc(NC(=O)c2ccccc2N)ccn1,17.057,0.446
7584,CCC(=O)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,6.691,0.449
7585,Cc1cccc(C(=O)Nc2ccnc(NC(=O)Nc3cccnc3)c2)c1C,7.918,0.492
7586,Cc1ccc(C)c(C(=O)Nc2ccnc(NC(=O)NCc3ccccc3)c2)c1,10.177,0.496
7587,O=C(Nc1cc(Nc2ccncn2)ncc1F)c1ccc(F)cc1Cl,-6.612,0.452
7588,COc1cccc(C(=O)Nc2ccnc(Nc3ccncc3)c2)c1F,-1.198,0.465
7589,N#CCC(=O)Nc1cc(NC(=O)c2c(F)cccc2F)ccn1,-6.23,0.435
7590,Cc1ccccc1C(=O)Nc1ccnc(NC(=O)NC(C)C)c1,2.965,0.461
7591,O=C(Nc1cc(Nc2ncccc2F)ncc1F)c1ccc(Cl)cc1F,8.176,0.458
7592,Cc1cc(Nc2cc(NC(=O)c3ccccc3)ccn2)nc(C(C)C)n1,-0.141,0.489
7593,CC(C)CC(=O)Nc1cc(NC(=O)c2cccc(N)c2)ccn1,14.534,0.456
7594,Cc1cccc(F)c1C(=O)Nc1ccnc(NC(=O)Nc2ccccn2)c1,0.492,0.481
7595,CCC(=O)Nc1cc(NC(=O)c2ccc(F)cc2Cl)c(F)cn1,7.736,0.441
7596,Cc1cc(F)ccc1C(=O)Nc1ccnc(NC(=O)Nc2ccccn2)c1,11.314,0.483
7597,Nc1ccc(C(=O)Nc2ccnc(NC(=O)NCc3ccccc3)c2)cc1,8.8,0.485
7598,CC(=O)Nc1cc(NC(=O)c2cc(Cl)ccc2F)c(F)cn1,-0.329,0.439
7599,Cc1cccc(C(=O)Nc2ccnc(Nc3cc(CO)ccn3)c2)c1,12.38,0.472
7600,CCNC(=O)Nc1cc(NC(=O)c2ccccc2F)ccn1,-1.033,0.436
7601,Nc1cccc(Nc2cc(NC(=O)c3ccc(F)cc3Cl)c(F)cn2)n1,-1.833,0.464
7602,Nc1cc(Cl)ccc1C(=O)Nc1cc(Nc2ccccc2)ncc1F,16.969,0.46
7603,Nc1cccc(C(=O)Nc2ccnc(NC(=O)CF)c2)c1F,6.919,0.437
7604,COCC(=O)Nc1cc(NC(=O)c2ccccc2N)ccn1,20.78,0.444
7605,O=C(CC1CC1)Nc1cc(NC(=O)c2ccncc2)c(F)cn1,9.214,0.459
7606,O=C(Cc1ccccc1)Nc1cc(NC(=O)c2ccc(O)cc2)ccn1,13.531,0.475
7607,Cc1cccc(C(=O)Nc2ccnc(NC(=O)NCc3ccccc3)c2)c1,12.831,0.49
7608,O=C(Nc1cc(Nc2cnccn2)ncc1F)c1c(Cl)cc(CF)cc1Cl,18.402,0.479
7609,O=C(CC1CC1)Nc1cc(NC(=O)c2ccccc2)c(F)cn1,12.073,0.447
7610,Cc1cncc(Nc2cc(NC(=O)c3ccccc3F)ccn2)n1,9.348,0.45
7611,O=C(Nc1cccnc1)Nc1cc(NC(=O)c2ccccc2C(F)(F)F)ccn1,-4.389,0.487
7612,Nc1c(F)cccc1C(=O)Nc1ccnc(NC(=O)C(F)F)c1,13.924,0.444
7613,Nc1cccc(C(=O)Nc2ccnc(NC(=O)C(F)F)c2)c1F,7.488,0.437
7614,COc1cc(Cl)c(C(=O)Nc2cc(N)ncc2F)c(Cl)c1,6.912,0.465
7615,CC(C)CC(=O)Nc1cc(NC(=O)c2cccc(F)c2)ccn1,10.058,0.446
7616,COc1ccnc(Nc2cc(NC(=O)c3c(C)cccc3C)ccn2)c1,17.235,0.48
7617,COc1cccc(F)c1C(=O)Nc1ccnc(Nc2ccncc2)c1,2.023,0.463
7618,COc1ccc(Nc2cc(NC(=O)c3ccccc3N)ccn2)nc1,17.565,0.468
7619,Cc1ccc(F)cc1C(=O)Nc1ccnc(NC(=O)Nc2ccccn2)c1,1.24,0.478
